product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_P2Et Rt(min),UV210_P2Et AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_15 Rt(min),UV210_Additive_15 AreaAbs,UV210_Additive_17 Rt(min),UV210_Additive_17 AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Additive_19 Rt(min),UV210_Additive_19 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_Additive_13 Rt(min),UV210_Additive_13 AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_BTMG Rt(min),UV210_BTMG AreaAbs
135640.9603,8403.71024,19912.38678,1.337543187,68.3339655,3.165257338,2017-Jan26-1536-CN-Plate1-143.Raw,2017-jan26-1536-cn-plate1-143.raw,9:O,0.466,8430.46271,0,0,0,0,1.776,19912.38678,0,0,0.525,8403.71024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,135640.9603,0,0,0,0,1.400,355.13096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65854.07444,7522.84457,19947.77363,2.843725517,70.41045785,2.828452775,2017-Jan26-1536-CN-Plate1-159.Raw,2017-jan26-1536-cn-plate1-159.raw,10:O,0.466,9414.81080,0,0,0,0,1.776,19947.77363,0,0,0.525,7522.84457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,1525.23246,0.755,65854.07444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69124.12814,8323.27458,18989.89546,2.843725517,77.6347291,3.287251425,2017-Jan26-1536-CN-Plate1-175.Raw,2017-jan26-1536-cn-plate1-175.raw,11:O,0.466,7398.17999,0,0,0,0,1.776,18989.89546,0,0,0.525,8323.27458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,69124.12814,0.627,2150.57408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74122.30258,8778.42048,19818.01214,2.843725517,79.76966371,3.322137194,2017-Jan26-1536-CN-Plate1-191.Raw,2017-jan26-1536-cn-plate1-191.raw,12:O,0.466,6245.86405,0,0,0,0,1.776,19818.01214,0,0,0.525,8778.42048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,74122.30258,0,0,0.703,1197.87069,0,0,0,0,0,0,0,0,0,0,0,0
2151.03911,7946.81572,19704.83523,2.174082389,1.779970363,3.024695142,2017-Jan26-1536-CN-Plate1-207.Raw,2017-jan26-1536-cn-plate1-207.raw,13:O,0.467,40617.49199,0,0,0,0,1.776,19704.83523,0,0,0.525,7946.81572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,10956.97706,0.725,2151.03911,0,0,0,0,0,0
37784.53192,8884.35088,19560.82894,2.174082389,31.49662818,3.40643198,2017-Jan26-1536-CN-Plate1-223.Raw,2017-jan26-1536-cn-plate1-223.raw,14:O,0.467,29783.64079,0,0,0,0,1.776,19560.82894,0,0,0.525,8884.35088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,37784.53192,0.644,9974.69049,0,0,0,0
83572.04037,9028.97807,19378.82000,2.174082389,70.31871872,3.494399412,2017-Jan26-1536-CN-Plate1-239.Raw,2017-jan26-1536-cn-plate1-239.raw,15:O,0.467,10353.71779,0,0,0,0,1.776,19378.82000,0,0,0.525,9028.97807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721,83572.04037,0,0,0.708,666.28714,0,0
,7605.04810,19221.18172,,0,2.967448256,2017-Jan26-1536-CN-Plate1-255.Raw,2017-jan26-1536-cn-plate1-255.raw,16:O,0.468,42541.37906,0,0,0,0,1.776,19221.18172,0,0,0.525,7605.04810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23737.99150,7483.57480,19431.18233,1.042356705,9.550418032,2.888491881,2017-Jan26-1536-CN-Plate1-271.Raw,2017-jan26-1536-cn-plate1-271.raw,17:O,0.468,35805.30445,0,0,1.397,23737.99150,1.776,19431.18233,0,0,0.525,7483.57480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,29789.85916
80729.55453,8573.78025,18947.68656,1.042356705,33.30841773,3.393731117,2017-Jan26-1536-CN-Plate1-287.Raw,2017-jan26-1536-cn-plate1-287.raw,18:O,0.467,18991.26530,0,0,1.396,80729.55453,1.776,18947.68656,0,0,0.525,8573.78025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,57770.52470
84100.68016,8830.17867,18868.57315,1.042356705,34.84480888,3.50987545,2017-Jan26-1536-CN-Plate1-303.Raw,2017-jan26-1536-cn-plate1-303.raw,19:O,0.467,15535.89284,0,0,1.396,84100.68016,1.776,18868.57315,0,0,0.525,8830.17867,0,0,0,0,1.316,10723.75984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,60240.96458
899.90504,7536.21705,20057.77601,0.948682226,0.319224301,2.817940995,2017-Jan26-1536-CN-Plate1-319.Raw,2017-jan26-1536-cn-plate1-319.raw,20:O,0.469,49698.36015,0,0,0,0,1.776,20057.77601,0,0,0.525,7536.21705,0,0,0,0,0,0,1.076,23635.08729,1.225,899.90504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,21488.91338
85615.26760,9313.74148,19403.87875,0.948682226,31.39385907,3.599953584,2017-Jan26-1536-CN-Plate1-335.Raw,2017-jan26-1536-cn-plate1-335.raw,21:O,0.467,22689.78920,0,0,0,0,1.776,19403.87875,0,0,0.525,9313.74148,0,0,0,0,0,0,0,0,1.224,85615.26760,1.114,16487.99027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,53115.26529
103761.6268,8804.06418,20940.50754,0.948682226,35.25588385,3.153241767,2017-Jan26-1536-CN-Plate1-351.Raw,2017-jan26-1536-cn-plate1-351.raw,22:O,0.466,15701.56322,0,0,0,0,1.776,20940.50754,0,0,0.525,8804.06418,0,0,0,0,0,0,0,0,1.224,103761.6268,0,0,1.174,18259.96622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,62258.85833
2564.50895,7805.01559,20107.02431,1.337543187,1.279456438,2.911301915,2017-Jan26-1536-CN-Plate1-367.Raw,2017-jan26-1536-cn-plate1-367.raw,23:O,0.468,45350.91715,0,0,0,0,1.776,20107.02431,0,0,0.525,7805.01559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,17833.45529,1.421,2564.50895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,22578.81985
99067.01101,8291.07440,19710.67667,1.337543187,50.41927701,3.154790705,2017-Jan26-1536-CN-Plate1-383.Raw,2017-jan26-1536-cn-plate1-383.raw,24:O,0.467,19722.75301,0,0,0,0,1.776,19710.67667,0,0,0.525,8291.07440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,99067.01101,1.342,12370.22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,56684.77389
9046.94433,0,20502.54177,1.042356705,3.449624718,0,2017-Jan26-1536-CN-Plate1-16.Raw,2017-jan26-1536-cn-plate1-16.raw,1:P,0.465,34657.56441,0,0,1.396,9046.94433,1.777,20502.54177,0,0,0,0,1.241,604.29430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10705.49442,0,21283.30193,1.042356705,3.932288397,0,2017-Jan26-1536-CN-Plate1-32.Raw,2017-jan26-1536-cn-plate1-32.raw,2:P,0.465,42857.84997,0,0,1.396,10705.49442,1.776,21283.30193,0,0,0,0,0,0,1.269,3829.32799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14304.84875,0,20634.48792,1.042356705,5.419599738,0,2017-Jan26-1536-CN-Plate1-48.Raw,2017-jan26-1536-cn-plate1-48.raw,3:P,0.465,35960.35337,0,0,1.396,14304.84875,1.776,20634.48792,0,0,0,0,0,0,0,0,1.315,24140.47127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20554.15847,0.948682226,0,0,2017-Jan26-1536-CN-Plate1-64.Raw,2017-jan26-1536-cn-plate1-64.raw,4:P,0.466,43249.67794,0,0,0,0,1.776,20554.15847,0,0,0,0,0,0,0,0,0,0,1.076,20294.72396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14191.43853,0,21131.43864,0.948682226,4.7783658,0,2017-Jan26-1536-CN-Plate1-80.Raw,2017-jan26-1536-cn-plate1-80.raw,5:P,0.466,43801.54162,0,0,0,0,1.776,21131.43864,0,0,0,0,0,0,0,0,0,0,0,0,1.224,14191.43853,1.113,33253.56056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23323.51198,0,20560.70840,0.948682226,8.071196301,0,2017-Jan26-1536-CN-Plate1-96.Raw,2017-jan26-1536-cn-plate1-96.raw,6:P,0.467,42967.34720,0,0,0,0,1.777,20560.70840,0,0,0,0,0,0,0,0,0,0,0,0,1.225,23323.51198,0,0,1.174,42718.87998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071.99526,0,20406.94220,1.337543187,0.526967727,0,2017-Jan26-1536-CN-Plate1-112.Raw,2017-jan26-1536-cn-plate1-112.raw,7:P,0.467,46376.87509,0,0,0,0,1.776,20406.94220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,16015.67206,1.421,1071.99526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133.63189,0,20722.67664,1.337543187,9.746425367,0,2017-Jan26-1536-CN-Plate1-128.Raw,2017-jan26-1536-cn-plate1-128.raw,8:P,0.467,45705.48146,0,0,0,0,1.776,20722.67664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,20133.63189,1.342,31164.42784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28480.75569,0,19788.73102,1.337543187,14.43785417,0,2017-Jan26-1536-CN-Plate1-144.Raw,2017-jan26-1536-cn-plate1-144.raw,9:P,0.467,44522.24202,0,0,0,0,1.776,19788.73102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,28480.75569,0,0,0,0,1.396,43997.15748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029.78322,0,19945.40766,2.843725517,8.586375019,0,2017-Jan26-1536-CN-Plate1-160.Raw,2017-jan26-1536-cn-plate1-160.raw,10:P,0.467,42868.58123,0,0,0,0,1.776,19945.40766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,21024.38967,0.755,8029.78322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10033.86088,696.30390,19341.35560,2.843725517,11.06445724,0.270005861,2017-Jan26-1536-CN-Plate1-176.Raw,2017-jan26-1536-cn-plate1-176.raw,11:P,0.468,39831.72613,0,0,0,0,1.777,19341.35560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454,696.30390,0,0,0,0,0.755,10033.86088,0.628,27515.15392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14100.39000,0,19500.25438,2.843725517,15.42196799,0,2017-Jan26-1536-CN-Plate1-192.Raw,2017-jan26-1536-cn-plate1-192.raw,12:P,0.467,44911.07610,0,0,0,0,1.776,19500.25438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,14100.39000,0,0,0.704,29162.00559,0,0,0,0,0,0,0,0,0,0,0,0
2722.40454,0,19826.06194,2.174082389,2.238996806,0,2017-Jan26-1536-CN-Plate1-208.Raw,2017-jan26-1536-cn-plate1-208.raw,13:P,0.467,43918.13427,0,0,0,0,1.776,19826.06194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,11721.37393,0.724,2722.40454,0,0,0,0,0,0
10445.57703,0,19217.55026,2.174082389,8.862814974,0,2017-Jan26-1536-CN-Plate1-224.Raw,2017-jan26-1536-cn-plate1-224.raw,14:P,0.468,44387.81090,0,0,0,0,1.776,19217.55026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,10445.57703,0.644,22299.21609,0,0,0,0
12737.25001,0,19177.81045,2.174082389,10.8296376,0,2017-Jan26-1536-CN-Plate1-240.Raw,2017-jan26-1536-cn-plate1-240.raw,15:P,0.468,43396.47088,0,0,0,0,1.776,19177.81045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,12737.25001,0,0,0.706,32646.22133,0,0
,0,19289.00531,,0,0,2017-Jan26-1536-CN-Plate1-256.Raw,2017-jan26-1536-cn-plate1-256.raw,16:P,0.468,46341.70730,0,0,0,0,1.776,19289.00531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068.20160,3303.00210,19318.03367,1.042356705,0.432282788,1.282351858,2017-Jan26-1536-CN-Plate1-272.Raw,2017-jan26-1536-cn-plate1-272.raw,17:P,0.468,46456.44481,0,0,1.397,1068.20160,1.777,19318.03367,0,0,0,0,1.241,861.52501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,3303.00210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,56856.69949
10961.08260,5582.92500,19172.97196,1.042356705,4.469322068,2.183904438,2017-Jan26-1536-CN-Plate1-288.Raw,2017-jan26-1536-cn-plate1-288.raw,18:P,0.467,48596.71828,0,0,1.396,10961.08260,1.776,19172.97196,0,0,0,0,0,0,1.269,5244.38321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,5582.92500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,58137.52496
44998.28317,13899.24168,18976.24862,1.042356705,18.53801466,5.493410067,2017-Jan26-1536-CN-Plate1-304.Raw,2017-jan26-1536-cn-plate1-304.raw,19:P,0.466,37421.80231,0,0,1.396,44998.28317,1.776,18976.24862,0,0,0,0,0,0,0,0,1.316,24358.68321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,13899.24168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,59354.49734
0,3830.99524,19381.72303,0.948682226,0,1.482451533,2017-Jan26-1536-CN-Plate1-320.Raw,2017-jan26-1536-cn-plate1-320.raw,20:P,0.468,52137.25498,0,0,0,0,1.776,19381.72303,0,0,0,0,0,0,0,0,0,0,1.076,23353.33749,0,0,0,0,0,0,0,0,0,0,0,0,0.455,3830.99524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,57057.30901
7997.72544,4478.90961,18680.22687,0.948682226,3.046255894,1.798255618,2017-Jan26-1536-CN-Plate1-336.Raw,2017-jan26-1536-cn-plate1-336.raw,21:P,0.468,49538.53193,0,0,0,0,1.776,18680.22687,0,0,0,0,0,0,0,0,0,0,0,0,1.224,7997.72544,1.114,38040.98815,0,0,0,0,0,0,0,0,0.451,4478.90961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,58438.50836
65462.66183,16931.32585,19389.34772,0.948682226,24.02218457,6.549211912,2017-Jan26-1536-CN-Plate1-352.Raw,2017-jan26-1536-cn-plate1-352.raw,22:P,0.466,32601.86225,0,0,0,0,1.776,19389.34772,0,0,0,0,0,0,0,0,0,0,0,0,1.225,65462.66183,0,0,1.174,33673.20497,0,0,0,0,0,0,0.455,16931.32585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,63062.47088
0,4103.26940,19575.22949,1.337543187,0,1.572115478,2017-Jan26-1536-CN-Plate1-368.Raw,2017-jan26-1536-cn-plate1-368.raw,23:P,0.468,47842.03470,0,0,0,0,1.776,19575.22949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,16718.59188,0,0,0,0,0.455,4103.26940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,56115.13360
11160.63376,5731.09406,19972.14173,1.337543187,5.605744575,2.152158096,2017-Jan26-1536-CN-Plate1-384.Raw,2017-jan26-1536-cn-plate1-384.raw,24:P,0.468,49279.03905,0,0,0,0,1.776,19972.14173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,11160.63376,1.343,33066.85721,0.455,5731.09406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,58289.16586
